:ID;cite:string
12705974;conf/sigmod/Blakeley96
12705975;conf/sigmod/CluetD92
12705976;conf/sigmod/CareyDFHMNSSTTWZ94
12705977;conf/vldb/DeWittKLPY94
12705978;conf/vldb/Jhingran88
12705979;books/ph/Jones87
12705980;journals/sigplan/LiskovZ74
12705981;conf/vldb/MitchellDZ93
12705982;conf/pods/MaierV93
12705983;conf/vldb/SeshadriLR97
12705984;conf/vldb/SeshadriLR96
12705985;conf/vldb/WolniewiczG93
12705986;phd/Wong94
12705987;conf/icde/ChengHHIMMW91
12705988;journals/debu/DanielsN82
12705989;conf/vldb/LohmanDHKS84
12705990;conf/vldb/LeeFL88
12705991;journals/cacm/LohmanLPS91
12705992;conf/vldb/OnoL90
12705993;conf/sigmod/PiraheshHH92
12705994;conf/edbt/SwamiS94
12705995;conf/sigmod/Wang92
12705996;books/aw/GoslingJS96
12705997;conf/vldb/BittonDT83
12705998;conf/sigmod/BlakeleyMG93
12705999;books/mk/Gray91
12706000;conf/vldb/LanzelotteV91
12706001;conf/pdis/AalbersbergS91
12706002;conf/dpds/Burkowski90
12706003;conf/sigir/CringeanEMW90
12706004;journals/csur/Faloutsos85
12706005;journals/tods/Fedorowicz87
12706006;books/ph/FrakesB92
12706007;conf/pdis/Lin91
12706008;conf/sigir/MartinMN86
12706009;conf/sigir/ShoensTG94
12706010;conf/sigir/Stanfill90
12706011;journals/cacm/StanfillK86
12706012;conf/sigir/StanfillTW89
12706013;conf/sigmod/TomasicG93
12706014;journals/vldb/TomasicG93
12706015;conf/sigmod/TomasicGS94
12706016;conf/vldb/ZobelMS92
12706017;journals/csur/MaloneC94
12706018;journals/debu/WeikumDSS93
12706019;conf/sigmod/ClossmanSHKPB98
12706020;conf/sigmod/ChrysanthisR90
12706021;journals/tods/ChrysanthisR94
12706022;conf/vldb/PuKH88
12706023;conf/dbpl/GatziuGD91
12706024;conf/icde/AikenCSW96
12706025;journals/vldb/AntoshenkovZ96
12706026;journals/sigmod/BernsteinDDGGJLLMNRRSSSS89
12706027;conf/sigmod/LivnyRBCDLMW97
12706028;conf/sigmod/NybergBCGL94
12706029;conf/vldb/StonebrakerADNR93
12706030;journals/sigmod/SilberschatzSU90
12706031;conf/coopis/AlonsoGKAAM95
12706032;conf/sigmod/BilirisDGJR94
12706033;journals/debu/Garcia-MolinaGKKS91
12706034;journals/cacm/ImielinskiB94
12706035;journals/ibmsj/LeymannA94
12706036;conf/compcon/LeymannR94
12706037;conf/btw/Leymann95
12706038;conf/icdcs/MehrotraRKS92
12706039;journals/debu/MohanD94
12706040;conf/sigmod/Mohan94
12706041;conf/sigmod/ZhangNBB94
12706042;journals/sigmod/ChaudhuriD97
12706043;conf/ssdbm/GoilC99
12706044;journals/debu/JohnsonS97
12706045;conf/sigmod/KotidisR98
12706046;conf/sigmod/RoussopoulosKR97
12706047;conf/fodo/AgrawalFS93
12706048;conf/sigmod/BrinkhoffKSS94
12706049;journals/jiis/FaloutsosBFHNPE94
12706050;conf/pods/FaloutsosR89
12706051;conf/sigmod/FaloutsosRM94
12706052;journals/cacm/Gargantini82
12706053;conf/wg/HinrichsN83
12706054;conf/cikm/KamelF93
12706055;conf/vldb/KamelF94
12706056;conf/sigmod/RoussopoulosKV95
12706057;conf/echt/AmannS92
12706058;conf/stacs/BeckerFGOTW92
12706059;conf/ssd/DavidRSM93
12706060;journals/cj/NievergeltW93
12706061;conf/cosit/PapadiasS93
12706062;conf/pods/PagelSTW93
12706063;conf/cosit/RigauxSV93
12706064;journals/tkde/BachPJ93
12706065;conf/vldb/GuptaWJ91
12706066;conf/spieSR/PentlandPS94
12706067;conf/er/ScheuermannSW79
12706068;conf/er/TanakaNCK91
12706069;journals/dpd/AlonsoA95
12706070;conf/podc/CarvalhoR82
12706071;conf/icdcs/GolubchikT92
12706072;conf/sigmod/KumarS88
12706073;conf/pods/SoparkarS90
12706074;books/aw/AbiteboulHV95
12706075;journals/ijcis/ArensCHK93
12706076;conf/pods/ChangH95
12706077;conf/dbpl/DohertyHDD95
12706078;journals/sigmod/EliassenK91
12706079;conf/coopis/FlorescuRV95
12706080;conf/vldb/GhandeharizadehHJCELLTZ93
12706081;conf/vldb/HullJ91
12706082;conf/ds/KentAAKS92
12706083;conf/pos/WidjojoHW90
12706084;conf/vldb/DesslochM97
12706085;conf/vldb/Kleewein96
12706086;conf/sigmod/ReinwaldP98
12706087;conf/vldb/RothS97
12706088;conf/dasfaa/El-Sharkawi91
12706089;conf/dexa/KatoK90
12706090;conf/dood/Masunaga89
12706091;conf/icde/TanakaYI88
12706092;conf/icdt/TanakaY88
12706093;conf/ifip/TanakaI89
12706094;conf/dood/Tanaka89
12706095;conf/dood/TanakaC89
12706096;conf/sigmod/AndersonBKW98
12706097;conf/ftcs/AmirDKM92
12706098;journals/tocs/AgrawalA91
12706099;journals/tocs/AmirMMAC95
12706100;conf/ftcs/AmirW96
12706101;journals/ipl/AmirW98
12706102;conf/wdag/Bazzi96
12706103;journals/tocs/BarbaraG86
12706104;journals/tc/BarbaraG87
12706105;conf/pods/BreitbartK97
12706106;conf/icde/ChundiRR96
12706107;journals/csur/DavidsonG85
12706108;journals/tods/AbbadiT89
12706109;journals/jacm/Garcia-MolinaB85
12706110;conf/sigmod/GrayHOS96
12706111;conf/sosp/Gifford79
12706112;journals/tkde/Garcia-MolinaS92
12706113;journals/tocs/Herlihy86
12706114;journals/dc/IbarakiNK95
12706115;conf/vldb/JagadishLRSS94
12706116;journals/ipl/KumarC91
12706117;journals/tc/Kumar91
12706118;journals/tocs/Maekawa85
12706119;journals/dc/MalkhiR98
12706120;conf/podc/MalkhiRW97
12706121;journals/siamcomp/NaorW98
12706122;journals/dc/PelegW97
12706123;conf/icde/RangarajanST92
12706124;journals/tods/Thomas79
12706125;journals/cacm/RenesseBM96
12706126;journals/jlp/LloydS91
12706127;conf/vldb/Olive91
12706128;journals/cacm/Agha90
12706129;conf/ppopp/AghaC93
12706130;journals/cacm/CarrieroG89
12706131;books/mk/elmagarmid92/ChrysanthisR92
12706132;conf/sigmod/WoelkACMSST93
12706133;conf/pdis/AlmeidaBCO96
12706134;journals/cn/Glassman94
12706135;journals/debu/AryaCFRT93
12706136;conf/sigmod/KamelF92
12706137;conf/sigmod/SeegerL91
12706138;journals/jacm/BeeriBG89
12706139;conf/edbt/BeeriSW88
12706140;journals/tse/BreitbartGRS91
12706141;journals/tse/Gray86
12706142;conf/podc/LevyKS91
12706143;conf/icde/MuthRWBH93
12706144;conf/vldb/Raz92
12706145;conf/pods/SchekWY93
12706146;books/mk/elmagarmid92/VeijalainenEH92
12706147;journals/tods/Weikum91
12706148;journals/vldb/WeikumH93
12706149;books/mk/elmagarmid92/WeikumS92
12706150;journals/jodl/AbiteboulQMWW97
12706151;conf/pods/Buneman97
12706152;conf/icdt/BunemanDFS97
12706153;journals/cn/CeriCDFPT99
12706154;journals/cn/DeutschFFLS99
12706155;conf/sigmod/FernandezFKLS98
12706156;conf/vldb/GoldmanW97
12706157;journals/cn/KistlerM98
12706158;conf/vldb/McHughW99
12706159;journals/sigmod/NestorovAM97
12706160;conf/icde/NestorovUWC97
12706161;conf/vldb/ChaudhuriS94
12706162;conf/edbt/ChaudhuriS96
12706163;conf/vldb/Dayal87
12706164;conf/vldb/Muralikrishna92
12706165;conf/icde/YanL94
12706166;conf/vldb/YanL95
12706167;journals/tse/OrensteinM88
12706168;journals/sigmod/DogacAOD95
12706169;conf/sigmod/Freytag87
12706170;journals/debu/Graefe95a
12706171;conf/sigmod/HaasFLP89
12706172;journals/tods/IbarakiK84
12706173;phd/McKenna93
12706174;conf/nato/MitchellZD93
12706175;phd/Mitchell93
12706176;conf/dexa/OzkanDE95
12706177;journals/tods/AbiteboulH87
12706178;conf/vldb/BunemanDHOW95
12706179;conf/vldb/HullY90
12706180;conf/sdb/BunemanDK95
12706181;journals/tkde/ShekharL97
12706182;conf/icde/ShekharKC93
12706183;journals/cacm/ShekharCGLS97
12706184;conf/ssd/ShekharRKCT95
12706185;journals/tods/Christodoulakis84
12706186;journals/cacm/JainC85
12706187;journals/dpd/LiuP97
12706188;conf/icdcs/LiuP97
12706189;journals/csur/ThomasTCBCTFH90
12706190;journals/sigmod/DeWittG90
12706191;conf/vldb/Dyreson96
12706192;conf/cikm/Widom95
12706193;conf/vldb/AlashqurSL89
12706194;conf/icde/AlashqurSL90
12706195;journals/ai/Forgy82
12706196;conf/sigmod/HansonCKW90
12706197;conf/aaai/Miranker87
12706198;conf/eds/RaschidS88
12706199;conf/pdis/SuCL91
12706200;conf/sigmod/ShyyS91
12706201;conf/icde/WangH92
12706202;conf/oopsla/YaseenSL91
12706203;journals/sigmod/BernsteinBCDFGGHHJLMNPSU98
12706204;conf/icde/Bestavros96
12706205;conf/sigmod/BrownCL96
12706206;conf/sigmod/CurewitzKV93
12706207;conf/osdi/DahlinWAP94
12706208;journals/tods/EffelsbergH84
12706209;journals/tc/FaloutsosNS95
12706210;books/kl/Franklin96
12706211;journals/sigmod/GrayG97
12706212;conf/vldb/JohnsonS94
12706213;conf/vldb/KraissW97
12706214;journals/vldb/KraissW98
12706215;conf/sigmod/ONeilOW93
12706216;journals/jacm/ONeilOW99
12706217;conf/sosp/PattersonGGSZ95
12706218;conf/vldb/ScheuermannSV96
12706219;journals/tkde/ShimSV99
12706220;conf/icde/SinnwellK99
12706221;conf/icde/SinnwellW97
12706222;journals/ibmsj/TengG84
12706223;conf/icde/VenkataramanNL98
12706224;journals/is/WeikumHMZ94
12706225;conf/sigmod/BersonGMJ94
12706226;journals/tkde/GhandeharizadehR93
12706227;journals/computer/GangerWHP94
12706228;books/aw/SilberschatzG94
12706229;conf/mm/TobagiPBG93
12706230;journals/jcss/JohnsonS93
12706231;conf/vldb/LometT95
12706232;conf/vldb/Mohan90
12706233;conf/vldb/SalzbergD92
12706234;conf/sigmod/ZouS96
12706235;conf/dexa/CallanCH92
12706236;conf/sigir/Fuhr93
12706237;conf/bncod/BratsbergHT97
12706238;conf/pods/AbbadiSC85
12706239;conf/vldb/Garcia-MolinaPH90
12706240;conf/vldb/HvasshovdTBH95
12706241;journals/debu/SockutI96
12706242;conf/vldb/SrivastavaDJL96
12706243;conf/vldb/LevyMS94
12706244;conf/sigmod/MumickFPR90
12706245;conf/views/Quass96
12706246;conf/sigmod/SeshadriHPLRSSS96
12706247;conf/sigmod/BersonGM95
12706248;conf/compcon/DanDMST95
12706249;conf/mm/DanSS94
12706250;conf/mss/DrapeauK93
12706251;conf/sigmetrics/GolubchickLM95
12706252;conf/dasfaa/KamathRT95
12706253;conf/nossdav/LauL95
12706254;conf/vldb/OzdenBRS94
12706255;conf/dood/Abiteboul89
12706256;journals/vldb/AbiteboulB95
12706257;conf/edbt/AbiteboulG88
12706258;conf/sigmod/AbiteboulK89
12706259;conf/pods/AbiteboulKW90
12706260;conf/pods/AbiteboulV88
12706261;books/aw/KimL89
12706262;conf/vldb/LecluseR89
12706263;books/mk/ZdonikM90
12706264;conf/europar/AgrawalAAS97
12706265;conf/wdag/BasuCT96
12706266;journals/jacm/ChandraT96
12706267;journals/jacm/ChandraHT96
12706268;conf/podc/DolevFKM97
12706269;journals/jacm/FischerLP85
12706270;conf/wdag/Guerraoui95
12706271;conf/europar/PedoneGS98
12706272;journals/dc/Schiper97
12706273;journals/cacm/SchiperR96
12706274;conf/sigmod/Skeen81
12706275;journals/jodl/AbiteboulCCMMS97
12706276;conf/vldb/AtzeniMM97
12706277;conf/edbt/AtzeniMM98
12706278;conf/adb/BlakeCKLST94
12706279;conf/sigmod/ChristophidesACS94
12706280;journals/is/CrescenziM98
12706281;journals/sigmod/FlorescuLM98
12706282;conf/icdt/GrumbachM99
12706283;journals/jcss/MeccaA99
12706284;conf/edbt/MeccaMM98
12706285;conf/webdb/MeccaMAC99
12706286;conf/sigmod/Suciu99
12706287;journals/ibmsj/BaruFGHJPCW95
12706288;journals/tkde/BaruP93
12706289;journals/tkde/BoralACCDFHSV90
12706290;conf/sigmod/CopelandABK88
12706291;journals/tkde/DeWittGSBHR90
12706292;conf/sigmod/GangulyHK92
12706293;conf/icde/GhandeharizadehD90
12706294;journals/csur/HarderR83
12706295;conf/pdis/HongS91
12706296;conf/vldb/HuaL90
12706297;conf/iwdm/KhoshafianV87
12706298;conf/vldb/SchneiderD90
12706299;journals/tse/TanselAO89
12706300;journals/cacm/FaulkP88
12706301;journals/csur/Peterson77
12706302;journals/ibmsj/Moore90
12706303;journals/cacm/YuSBYBT89
12706304;journals/cacm/Gall91
12706305;conf/sigmod/Graefe90
12706306;conf/sigmod/StonebrakerR86
12706307;books/mk/Stonebraker96
12706308;journals/tods/AlonsoBG90
12706309;conf/ride/SeligmanK93
12706310;conf/eds/ShepherdK84
12706311;journals/tse/StonebrakerHP88
12706312;journals/jiis/Wiederhold92
12706313;conf/ssdbm/PfaltzF90
12706314;conf/vldb/OrlandicP88
12706315;conf/fct/OrlandicP89
12706316;journals/computer/Grimshaw93
12706317;conf/icde/BronczWK98
12706318;conf/sigmod/DeutschFS99
12706319;conf/vldb/ShanmugasundaramGTZDN99
12706320;conf/dood/Beeri89
12706321;conf/dbpl/Dayal89
12706322;journals/csur/HullK87
12706323;conf/pods/HullY91
12706324;conf/sigmod/DayalHL90
12706325;journals/tkde/GeorgakopoulosRS94
12706326;conf/vldb/BernsteinGW93
12706327;conf/compcon/GrayN94
12706328;journals/is/Harder88
12706329;conf/vldb/KrishnakumarB92
12706330;conf/icde/AggarwalY98
12706331;conf/kdd/AggarwalSY98
12706332;conf/pods/AggarwalY98
12706333;conf/sigmod/Bayardo98
12706334;conf/sigmod/BrinMUT97
12706335;conf/cikm/KlemettinenMRTV94
12706336;conf/vldb/HanF95
12706337;conf/icde/LentSW97
12706338;conf/kdd/MannilaTV94
12706339;conf/icde/LinD98
12706340;conf/icde/OzdenRS98
12706341;journals/tkde/ParkCY97
12706342;conf/cikm/ParkCY95
12706343;conf/vldb/SavasereON95
12706344;conf/icde/SavasereON98
12706345;conf/icde/RastogiS98
12706346;conf/vldb/SrikantA95
12706347;conf/sigmod/SrikantA96
12706348;conf/vldb/Toivonen96
12706349;conf/pods/AgrawalAS97
12706350;journals/internet/BaentschBMRS97
12706351;conf/edbt/RabinovichGK96
12706352;conf/pdis/TerryDPSTW94
12706353;journals/tods/WolfsonJH97
12706354;conf/vldb/MeoPC96
12706355;journals/sigmod/Han98
12706356;conf/sigmod/SarawagiTA98
12706357;journals/cn/BowmanDHMS95
12706358;conf/chi/BarrettMK97
12706359;journals/internet/Krulwich97
12706360;journals/debu/BarbaraDFHHIJJNPRS97
12706361;conf/kdd/BarbaraW99
12706362;conf/sigmod/LabioYG99
12706363;conf/vldb/ShaferAM96
12706364;conf/edbt/SarawagiAM98
12706365;conf/kdd/ShanmugasundaramFB99
12706366;conf/sigmod/VitterW99
12706367;conf/vldb/AgrawalCL91
12706368;journals/is/CeriW94
12706369;journals/sigmod/Widom92
12706370;conf/vldb/GehaniJS92
12706371;journals/tkde/SistlaW95
12706372;journals/tods/BernsteinG84
12706373;journals/cacm/BirrellLNS82
12706374;journals/csys/Golding92
12706375;conf/hotos/KumarS93
12706376;journals/tocs/LadinLSG92
12706377;conf/sosp/MummertES95
12706378;conf/sosp/PetersenSTTD97
12706379;conf/sosp/TerryTPDSH95
12706380;conf/sigmod/DoppelhammerHKK97
12706381;conf/sigmod/KemperKM98
12706382;conf/sigmod/BukhresCELM93
12706383;conf/icdcs/ChenBE93
12706384;conf/edbt/KuhnPE92
12706385;journals/debu/RengarajanDC96
12706386;books/aw/kimL89/KimBCGW89
12706387;conf/sigmod/OrensteinHMS92
12706388;conf/vldb/ChaudhuriN97
12706389;conf/sigmod/ChaudhuriN98
12706390;conf/vldb/GraefeBC98
12706391;conf/pods/KanellakisKR90
12706392;conf/pods/LevyS92
12706393;journals/jlp/Ramakrishnan91
12706394;journals/jlp/SrivastavaR93
12706395;conf/ppcp/SrivastavaRR94
12706396;journals/csur/BatiniL86
12706397;conf/sigmod/Cohen98
12706398;conf/sigmod/HernandezS95
12706399;conf/vldb/LakshmananSS96
12706400;conf/dmkd/MongeE97
12706401;conf/sigmod/Miller98
12706402;conf/pods/Ross92
12706403;conf/icde/ArocenaM98
12706404;conf/sigmod/FernandezFKLS97
12706405;conf/edbt/FraternaliP98
12706406;conf/vldb/JagadishQ92
12706407;conf/oodbs/JagadishS92
12706408;journals/tods/DuS82
12706409;conf/pdis/FaloutsosB93
12706410;journals/tc/FaloutsosM91
12706411;journals/computer/Frieder90
12706412;conf/vldb/HaradaNKT90
12706413;conf/icde/HimatsingkaS94
12706414;conf/vldb/LiSR92
12706415;journals/tods/Abdel-GhaffarA93
12706416;conf/sigmod/KimP88
12706417;conf/pdis/SrivastavaE93
12706418;conf/icde/Valduriez93
12706419;conf/isca/EickenCGS92
12706420;conf/icde/ZhouSC94
12706421;journals/sigmod/Bernstein98
12706422;conf/vldb/BernsteinHSSZ97
12706423;journals/is/BernsteinBCPSS99
12706424;conf/sosp/BakerHKSO91
12706425;conf/mm/ChiuehK93
12706426;journals/csur/ChenLGKP94
12706427;conf/sigmod/GraySEBW94
12706428;conf/sigmetrics/LeeK93
12706429;conf/sigmetrics/LivnyKB87
12706430;conf/pdis/MerchantY93
12706431;conf/icde/SalemG86
12706432;conf/fodo/ScheuermannWZ93
12706433;journals/vldb/ScheuermannWZ98
12706434;conf/sigmod/WeikumZS91
12706435;conf/ride/WeikumZ92
12706436;conf/sigmetrics/Wolf89
12706437;journals/entcs/TixKP05
12706438;journals/jsyml/Kowalski02
12706439;journals/sigpro/AttaullahS15
12706440;journals/csda/SaidWSR08
12706441;journals/prl/KamilaMN05
12706442;journals/prl/DucinskasSS12
12706443;journals/acs/Garner09
12706444;journals/amc/FangPC14
12706445;journals/amc/Fang14
12706446;conf/ecai/BaaderS98
12706447;conf/vldb/BaralisPT97
12706448;conf/dexaw/BlaschkaSHD98
12706449;conf/dbpl/CabibboT97
12706450;conf/edbt/CabibboT98
12706451;conf/ssdbm/CabibboT98
12706452;conf/sigmod/GebhardtJJ97
12706453;conf/vldb/GyssensL97
12706454;conf/vldb/GingrasL98
12706455;books/wi/Kimball96
12706456;conf/ssdbm/LehnerAW98
12706457;conf/edbt/Lehner98
12706458;conf/ssdbm/LenzS97
12706459;conf/cikm/LiW96
12706460;conf/sigmod/OzsoyogluOM85
12706461;journals/tods/OzsoyogluOM87
12706462;journals/sigmod/RafanelliR91
12706463;journals/debu/Sarawagi97
12706464;conf/pods/Shoshani97
12706465;conf/ssdbm/Vassiliadis98
12706466;conf/sigmod/Hellerstein94
12706467;conf/vldb/ShivakumarGC98
12706468;journals/ijcis/JenningsFJNOW96
12706469;journals/ac/Mowshowitz86
12706470;conf/sigmod/BohrerBBCFHKKMNRRSUUW97
12706471;journals/jiis/DeckerS97
12706472;conf/cikm/FininFMM94
12706473;journals/tois/HeimbignerM85
12706474;conf/coopis/KahngM96
12706475;journals/vldb/KashyapS96
12706476;journals/dpd/OukselA99
12706477;journals/sigmod/SycaraKWL99
12706478;conf/edbt/JenqWKL90
12706479;conf/sigmod/CopelandM84
12706480;conf/ac/Gray78
12706481;conf/pods/BancilhonMSU86
12706482;journals/vldb/NybergBCGL95
12706483;conf/iopads/AcharyaUBMBHSS96
12706484;conf/vldb/BaumannFRW97
12706485;conf/icde/ChangMASSS97
12706486;journals/toms/DongarraCHD90
12706487;conf/vldb/FangLC86
12706488;conf/vldb/IoannidisLGP96
12706489;conf/pldi/KodukulaAP97
12706490;journals/tkde/MoonS98
12706491;conf/sigmod/PatelYKTNBHRLEKGDN97
12706492;journals/cacm/Grudin94
12706493;journals/sigmod/EisenbergM99
12706494;conf/afips/Zloof75
12706495;conf/pods/Manber96
12706496;conf/ids/HawGR94
12706497;journals/computer/BrightHP92
12706498;journals/jiis/ArensKS96
12706499;conf/ds/Beech95
12706500;conf/er/Borgida90
12706501;conf/db-workshops/Intervale
12706502;conf/adl/DanielLP98
12706503;journals/joop/Dori96a
12706504;conf/cikm/KashyapS94
12706505;conf/coopis/KerrGM98
12706506;journals/jiis/LevySK95
12706507;journals/tois/MylopoulosBJKT90
12706508;conf/coopis/MylopoulosGKS96
12706509;conf/coopis/MylopoulosM95
12706510;conf/coopis/OukselA96
12706511;journals/jiis/OukselN94
12706512;journals/csur/PeckhamM88
12706513;conf/adl/ShahS98
12706514;conf/ds/Sheth95
12706515;conf/ds/ShethK92
12706516;books/mk/WidomC96
12706517;journals/is/AhnS88
12706518;journals/isci/AhnS89
12706519;journals/vldb/BeckerGOSW96
12706520;conf/vldb/ElmasriWK90
12706521;books/bc/tanselCGSS93/ElmasriWK93a
12706522;conf/pods/GadiaV85
12706523;journals/tkde/GunadhiS93
12706524;journals/tkde/JensenMR91
12706525;journals/sigmod/JensenCEGHJ94
12706526;conf/pods/KanellakisRVV93
12706527;conf/icde/KolovsonS89
12706528;conf/sigmod/KolovsonS91
12706529;conf/tdb/KumarTF95
12706530;journals/tkde/KumarTF98
12706531;conf/aaai/Ladkin86a
12706532;conf/sigmod/LankaM91
12706533;books/bc/tanselCGSS93/LometS93
12706534;conf/dexa/NascimentoDE96
12706535;journals/tkde/OzsoyogluS95a
12706536;conf/icdt/Ramaswamy97
12706537;journals/csur/SalzbergT99
12706538;journals/tkde/TsotrasGH95
12706539;journals/is/TsotrasK95
12706540;conf/aaai/Vilain82
12706541;journals/tkde/VarmanV97
12706542;journals/sigmod/EisenbergM98a
12706543;journals/sigmod/Eisenberg96
12706544;journals/computer/Adler95
12706545;journals/sigmod/ACT-NET96
12706546;conf/coopis/BultzingsloewenKK96
12706547;conf/coopis/BultzingsloewenKK97
12706548;conf/artdb/Dayal95
12706549;conf/rules/HansonK97
12706550;conf/iadt/KoschelGFB98
12706551;books/sp/lockemannS87/LockemannD87
12706552;conf/rules/PatonDWCDJ93
12706553;journals/tse/ShawDKRYZ95
12706554;conf/vldb/SimonD95
12706555;conf/cikm/SuLAYY95
12706556;conf/vldb/Vaskevitch95
12706557;journals/debu/ZhouHKF95
12706558;journals/is/Shneiderman81
12706559;conf/asplos/AcharyaUS98
12706560;conf/sigmod/Arpaci-DusseauACHP97
12706561;journals/tc/BanerjeeHK79
12706562;conf/iwdm/BoralD83
12706563;journals/tc/DeWitt79
12706564;conf/vldb/DeWittH81
12706565;conf/sigmod/Gray95
12706566;books/mk/HennessyP96
12706567;journals/ac/HursonMPES89
12706568;conf/isca/KeetonPHRB98
12706569;conf/vldb/LeilichSZ78
12706570;conf/vldb/LeungW85
12706571;journals/tods/LinSS76
12706572;conf/asplos/MaynardDO94
12706573;conf/afips/OzkarahanSS75
12706574;conf/osdi/PerlS96
12706575;conf/vldb/RiedelGF98
12706576;journals/tc/SchusterNOS79
12706577;journals/computer/StenstromHLMV97
12706578;conf/vldb/SuL75
12706579;journals/ipm/GrumbachT94
12706580;conf/sigmod/LiefkeS00
