:ID;editor:string
12691910;Yingqing Xu
12691911;HJing Zhou
12691912;Karen Schrier
12691913;Chris Swain
12691914;David Schwartz
12691915;Ann McNamara
12691916;Mike McGrath
12691917;Linda Lauro-Lazin
12691918;Walt Bransford
12691919;Michael F. Cohen
12691920;Jerome Solomon
12691921;Jessica K. Hodgins
12691922;Munkhtsetseg Nandigjav
12691923;M. K. Haley
12691924;Cole Krumbholz
12691925;Lynn Pocock
12691926;Rick Hopkins
12691927;Judith Crow
12691928;Phillip Chi-Wing Fu
12691929;Douglas Thomas
12691930;Eric Liu
12691931;Juan Miguel de Joya
12691932;Jason R. M. Smith
12691933;James George
12691934;Pat Cole
12691935;Robert Heilman
12691936;Brian A. Barsky
12691937;Sara McMains
12691938;Peter-Pike Sloan
12691939;S. H. Chasen
12691940;Richard L. Phillips
12691941;Mona Kasra
12691942;Jodi Giroux
12691943;Anne Richardson
12691944;Jill Smolin
12691945;Miho Aoki
12691946;Marc J. Barr
12691947;Doug Green
12691948;Tony Lucido
12691949;Henry Fuchs
12691950;Scott Crisson
12691951;Janet McAndless
12691952;Susan G. Mair
12691953;Robert Cook
12691954;Tom Craven
12691955;Victor Wong Wang Tat
12691956;Shuzo John Shiota
12691957;Alyn P. Rockwood
12691958;Mary C. Whitton
12691959;David (grue) DeBry
12691960;Jonathan Gibbs
12691961;Tony Longson
12691962;Nicolas Gonzalez
12691963;Lira Nikolovska
12691964;Miles Perkins
12691965;Ayumi Miyai
12691966;Hank Christiansen
12691967;Donna J. Cox
12691968;Ronen Barzel
12691969;Joshua Grow
12691970;Börje Karlsson 0001
12691971;Yizhou Yu
12691972;John Fujii
12691973;Yuko Oda
12691974;Mariko Tanaka
12691975;Thomas A. DeFanti
12691976;Bruce H. McCormick
12691977;Bary W. Pollack
12691978;Bonnie Mitchell
12691979;Isaac Kerlow
12691980;Dave Shreiner
12691981;Andrei Sharf
12691982;T. L. Taylor
12691983;Kurt Akeley
12691984;Patricia Beckmann-Wells
12691985;Heather Elliott-Famularo
12691986;Robert A. Ellis
12691987;Richard J. Beach
12691988;Alyce Kaprow
12691989;G. Scott Owen
12691990;Turner Whitted
12691991;Barbara Mones-Hattal
12691992;Scottie Chih-Chieh Huang
12691993;Cynthia Beth Rubin
12691994;Richard Wainess
12691995;Koji Koyamada
12691996;Puripant Ruchikachorn
12691997;Olga Diamante
12691998;Kathy Ryall
12691999;Isaac V. Kerlow
12692000;Coco Conn
12692001;Andy Goodrich
12692002;Rob Hennigar
12692003;Kenneth R. O'Connell
12692004;Robert L. Judd
12692005;Simon Allardice
12692006;Joan Truckenbrod
12692007;Ines Hardtke
12692008;Jinny Hye-Jin Choo
12692009;Desmond Chan
12692010;Ken-ichi Anjyo
12692011;Janese Swanson
12692012;Joshua Strickon
12692013;Aaron Hertzmann
12692014;Steven Zhiying Zhou
12692015;Nishant Kothary
12692016;Maureen C. Stone
12692017;Mikki Rose
12692018;Joe Takai
12692019;John (Spike) Hughes
12692020;Rochelle Yang
12692021;Leo Hourvitz
12692022;Andrew S. Glassner
12692023;Mike Keeler
12692024;Teri Rueb
12692025;Karen Sullivan
12692026;David C. Evans 0001
12692027;Russell J. Athay
12692028;Warren N. Waggenspack
12692029;Marla Schweppe
12692030;Mark J. Chavez
12692031;Jacquelyn Martino
12692032;Sue Gollifer
12692033;Tracy Fullerton
12692034;Jesús A. López
12692035;Emilio Benfenati
12692036;Ignas G. Niemegeers
12692037;Sonia M. Heemstra de Groot
12692038;Teresa Olivares
12692039;Rafael Casado
12692040;Aurelio Bermúdez
12692041;Boris Simák
12692042;Ewa Kozlowska
12692043;Jari Porras
12692044;Pedro Cuenca 0001
12692045;Sophie Pinchinat
12692046;Guido Sciavicco
12692047;Emilio Muñoz-Velasco
12692048;François Laroussinie
12692049;Ben C. Moszkowski
12692050;Paolo Terenziani
12692051;Michael R. Hansen
12692052;Luke Hunsberger
12692053;María Asunción Lubiano
12692054;María Angeles Gil
12692055;Olgierd Hryniewicz
12692056;María Ángeles Gil
12692057;Christian Moewes
12692058;Maria Brigida Ferraro
12692059;Paolo Giordani
12692060;Gil González-Rodríguez
12692061;Wolfgang Trutschnig
12692062;Ray Jarvis
12692063;Beniamino Murgante
12692064;Chiara Garau
12692065;Ivan Blecic
12692066;Ana Maria A. C. Rocha
12692067;Eufemia Tarantino
12692068;Carmelo Maria Torre
12692069;Yeliz Karaca
12692070;Antonio Laganà
12692071;Heow Pueh Lee
12692072;Giuseppe Borruso
12692073;Elena N. Stankova
12692074;Pierre L'Ecuyer
12692075;Ana Maria Alves Coutinho Rocha
12692076;Maria Irene Falcão
12692077;Yeonseung Ryu
12692078;Vladimir Korkhov
12692079;Maurizio Carlini
12692080;Eligius M. T. Hendrix
12692081;Jacques Blanc-Talon
12692082;Dan C. Popescu
12692083;Paul Scheunders
12692084;Richard P. Kleihorst
12692085;Don Bone
12692086;Rudi Penne
12692087;Patrice Delmas
12692088;Dan Popescu 0001
12692089;Salah Bourennane
12692090;Andrzej J. Kasinski
12692091;David Helbert
12692092;Ella E. Roubtsova
12692093;Ashley T. McNeile
12692094;Christian Gerth
12692095;Tapani Ahonen
12692096;Eduardo de la Torre
12692097;Sébastien Pillement
12692098;Tomasz Kryjak
12692099;Andrea Pinna 0001
12692100;Karol Desnos
12692101;Sergio Pertuz
12692102;Andrew E. Torda
12692103;Stefan Kurtz
12692104;Matthias Rarey
12692105;Claudia Falter
12692106;Joachim Selbig
12692107;Dirk Walther 0001
12692108;Edgar Wingender
12692109;Ivo Grosse
12692110;Steffen Neumann
12692111;Andreas Beyer
12692112;Tim W. Nattkemper
12692113;Erich Bornberg-Bauer
12692114;Ursula Rost
12692115;Martin Kollmar
12692116;Andreas Leha
12692117;Burkhard Morgenstern
12692118;Anne-Kathrin Schultz
12692119;Stephan Waack
12692120;Dietmar Schomburg
12692121;Sebastian Böcker
12692122;Franziska Hufsky
12692123;Kerstin Scheubert
12692124;Jana Schleicher
12692125;Stefan Schuster
12692126;Andrei N. Lupas
12692127;Kay Nieselt
12692128;Andreas Zell
12692129;Andreas Grote
12692130;Abbas Ghaemi Bafghi
12692131;Haleh Amintoosi
12692132;Norbert Herencsar
12692133;Karol Molnar
12692134;Eva Kern
12692135;Ayse Bener
12692136;Giuseppe Procaccianti
12692137;Fernanda Madeiral
12692138;Martin Höst
12692139;Anneliese Amschler Andrews
12692140;James Walden
12692141;Charl P. Botha
12692142;Katja Bühler
12692143;Timo Ropinski
12692144;Pere-Pau Vázquez
12692145;Steffen Oeltze-Jafra
12692146;Dirk Bartz
12692147;Alexander Wiebel
12692148;Mei-Ling Shyu
12692149;Chengcui Zhang
12692150;Sajjad Ahmad Madani
12692151;David Levy 0002
12692152;Kate Devlin
12692153;Martin Albrecht
12692154;Bahram Honary
12692155;Máire O'Neill
12692156;Martijn Stam
12692157;Michael Darnell
12692158;Jens Groth
12692159;Maura B. Paterson
12692160;Michael Walker 0001
12692161;Michael Klein
12692162;Philipp Obreiter
12692163;Mikhail M. Gorbunov-Posadov
12692164;Mikhail V. Yakoboskiy
12692165;Eva Irene Brooks
12692166;Eva Brooks
12692167;Nikolas Vidakis
12692168;Fay Huang
12692169;Reen-Cheng Wang
12692170;Duckworth Jonathan
12692171;Elif E. Ayiter
12692172;Onur Yazicigil
12692173;Francesco Tisato
12692174;Andrea Bene
12692175;Diego Bernini
12692176;Cristina Sylla
12692177;Karl Nickel
12692178;Nigel Shadbolt
12692179;Arthur Stutt
12692180;Nicholas Gibbins
12692181;John H. Boose
12692182;Brian R. Gaines
12692183;Marc Linster
12692184;Suvodeep Mazumdar
12692185;Kai Xu
12692186;Kieron O'Hara
12692187;Victoria S. Uren
12692188;Inaya Lahoud
12692189;Fouad Zablith
12692190;Fajar J. Ekaputra
12692191;Francesco Poggi
12692192;Andriy Nikolov
12692193;Fabio Vitali
12692194;Roman V. Meshcheryakov
12692195;Lam-Son Lê
12692196;Quang Tran Minh 0001
12692197;Michel Toulouse
12692198;Maurizio Marchese
12692199;Bo Dao
12692200;Koichiro Ishibashi
12692201;Tran Ngoc Thinh
12692202;Cuong Pham-Quoc
12692203;Henry Nguyen
12692204;Thanh An Phan
12692205;Raimund K. Ege
12692206;Daniela Dragomirescu
12692207;Henk Alblas
12692208;Borivoj Melichar
12692209;Oleg B. Lupanov
12692210;Oktay M. Kasim-Zade
12692211;Alexander V. Chaskin
12692212;Kathleen Steinhöfel
12692213;Richard Královic
12692214;Marc Nunkesser
12692215;Lélia Blin
12692216;Marco Thomas
12692217;Volker Claus
12692218;Arno Pasternak
12692219;Wolfgang Arlt
12692220;Ira Diethelm
12692221;Bernhard Koerber
12692222;Norbert Breier
12692223;Peer Stechert
12692224;Jens Gallenbacher
12692225;Ludger Humbert
12692226;Günter Siegel
12692227;Markus Schneider 0004
12692228;Ewald von Puttkamer
12692229;Franz Stetter
12692230;Christina Dörge
12692231;Claudia Hildebrandt
12692232;Marco Manna
12692233;Eduardo Fermé
12692234;Inman P. de Guzmán
12692235;Jérôme Mengin
12692236;Craig MacNish
12692237;Daniel Lohmann
12692238;Celina Gibbs
12692239;Bert Lagaisse
12692240;Karl J. Lieberherr
12692241;Andy Kellens
12692242;Marius Marin
12692243;Dimitri Van Landuyt
12692244;Philippe Lahire
12692245;Tom Dinkelaker
12692246;Jacques Noyé
12692247;Lodewijk Bergmans
12692248;Kris Gybels
12692249;Nan Niu
12692250;Brian M. Barry
12692251;Naoyasu Ubayashi
12692252;David H. Lorenz
12692253;Matt Chapman
12692254;Alexandre Vasseur
12692255;Christoph Borchert
12692256;Lidia Fuentes
12692257;Dominik Stein
12692258;Jens Nicolay
12692259;Achille Peternier
12692260;Somayeh Malakuti
12692261;Steven te Brinke
12692262;Omar Aldawud
12692263;Tzilla Elrad
12692264;Dianxiang Xu
12692265;Alberto Sardinha
12692266;Robert E. Filman
12692267;Thomas Cleenewerck
12692268;Anne-Françoise Le Meur
12692269;Chris Matthews
12692270;Thomas Cottenier
12692271;Iris Groher
12692272;Uwe Hohenstein
12692273;Eddy Truyen
12692274;Damijan Rebernak
12692275;Joseph R. Cavallaro
12692276;Milos D. Ercegovac
12692277;Alexandre F. Tenca
12692278;François Charot
12692279;Christophe Wolinski
12692280;Daniel Loebenberger
12692281;Michael Nüsken
12692282;Franziskus Kiefer
12692283;Marcel Selhorst
12692284;Christopher Huth
12692285;Priscila Arantes
12692286;Vítor J. Sá
12692287;Pedro Alves da Veiga
12692288;Adérito Fernandes Marcos
12692289;Paulo Bernardino Bastos
12692290;Maria Manuela Lopes
12692291;António Bandeira Araújo
12692292;Lucas Fabián Olivero
12692293;Mauricio Solar
12692294;Michael Katchabaw
12692295;Jay Rajnovich
12692296;Andrew Hogue
12692297;Ricardo Mahoney
12692298;Jay Raynovitch
12692299;Ashraf H. Abdelwahab
12692300;Gary Rommel
12692301;Robert Dees
12692302;George A. Tshirintzis
12692303;Toyohide Watanabe
12692304;Ljubo B. Vlacic
12692305;Naohisa Takahashi
12692306;Razvan Rughinis
12692307;Pedro Peris-Lopez
12692308;Bonnie Nash-Webber
12692309;Ji Wang 0001
12692310;Zijiang Yang
12692311;Hyun-Kook Kahng
12692312;Cheeha Kim
12692313;Yongtae Shin
12692314;Ilyoung Chong
12692315;Teresa Maria Vazão
12692316;Yong-Jin Park
12692317;Yanghee Choi
12692318;Younghan Kim 0002
12692319;Panjai Tantatsanawong
12692320;Kenji Kawahara
12692321;Viktor Vafeiadis
12692322;Catalin Hritcu
12692323;Georges Gonthier
12692324;Michael Norrish
12692325;Chris Hawblitzel
12692326;Adam Chlipala
12692327;Colin Stanley
12692328;José G. Quenum
12692329;Nilanjan Dey
12692330;Christian Dittmar
12692331;Jakob Abeßer
12692332;Sebastian Ewert
12692333;Ian Smith
12692334;Jimmy Ho-Man Lee
12692335;Jean-Francois Puget
12692336;Simon de Givry
12692337;Ian P. Gent
12692338;Manfred Meyer
12692339;Gilles Pesant
12692340;Laurent D. Michel
12692341;Michael Jampel
12692342;David Cohen
12692343;Yizhi Ren
12692344;Thomas J. Restivo
12692345;Michael Schrank
12692346;Niraj K. Jha
12692347;Lu Yan
12692348;Bin Xiao
12692349;Daeyoung Kim
12692350;Yuan-Shun Dai
12692351;Xiaobo Zhou 0002
12692352;Eun-Sun Jung
12692353;Dong Chun Lee
12692354;Cheng-Zhong Xu 0001
12692355;Francisco J. Melero 0001
12692356;Radu-Ioan Ciobanu
12692357;Eli Bozorgzadeh
12692358;Rui Abreu 0001
12692359;Seda Ogrenci Memik
12692360;Shaohua Wan
12692361;Xiaochun Cheng
12692362;Celimuge Wu
12692363;Moon-hae Kim
12692364;Chi-Sheng Shih 0001
12692365;Shiao-Li Tsao
12692366;Soo-Hyun Park
12692367;Young-Bae Ko
12692368;Shih-Hao Hung
12692369;Iulian Neamtiu
12692370;Michael Wahler
12692371;Douglas R. Vogel
12692372;Peter H. Marshall
12692373;David Garrett
12692374;John C. Lach
12692375;Charles A. Zukowski
12692376;Yehea I. Ismail
12692377;Ken S. Stevens
12692378;Houman Homayoun
12692379;Tinoosh Mohsenin
12692380;Weisheng Zhao
12692381;Hai Zhou
12692382;Zhiyuan Yan
12692383;Yehia Massoud
12692384;Sung-Mo Kang
12692385;Jie Han 0001
12692386;Miroslav N. Velev
12692387;Fabrizio Lombardi
12692388;R. Iris Bahar
12692389;Tong Zhang 0002
12692390;José Luis Ayala
12692391;Kazuo Nakajima
12692392;Victor V. Zhirnov
12692393;Avesta Sasan
12692394;Ioannis Savidis
12692395;Kanad Ghose
12692396;Peter M. Kogge
12692397;Erik Brunvard
12692398;Ken Stevens
12692399;Narayanan Vijaykrishnan
12692400;Erik Brunvand
12692401;Torben Hagerup
12692402;Stefan Arnborg
12692403;Lars Ivansson
12692404;Otto Nurmi
12692405;R. Ravi 0001
12692406;Martti Penttonen
12692407;Qin Xin 0001
12692408;Petteri Kaski
12692409;Haim Kaplan
12692410;Heike Adel
12692411;Shuming Shi 0001
12692412;Simon Mille
12692413;Bernd Bohnet
12692414;Atro Voutilainen
12692415;Omri Abend
12692416;Ari Rappoport
12692417;Kai-Wei Chang
12692418;Ming-Wei Chang
12692419;Alexander M. Rush
12692420;Vivek Srikumar
12692421;Hinrich Schütze
12692422;Yadollah Yaghoobzadeh
12692423;Lu Wang 0008
12692424;Fei Liu 0004
12692425;Jing Jiang
12692426;Xiaojun Wan 0001
12692427;Nafise Sadat Moosavi
12692428;Vered Shwartz
12692429;Goran Glavas
12692430;Shafiq R. Joty
12692431;Alex Wang
12692432;Thomas Wolf 0008
12692433;Michael Conway
12692434;Berry de Bruijn
12692435;Nicholas Ruiz
12692436;Rebecca Hwa
12692437;Eduardo Blanco 0002
12692438;Wei Lu 0011
12692439;Qun Liu 0001
12692440;Stefan Thater
12692441;Scott Wen-tau Yih
12692442;Bo Pang
12692443;Eric Brill
12692444;Aleksandr Chuklin
12692445;Julia Kiseleva
12692446;Alexey Borisov
12692447;Mikhail S. Burtsev
12692448;Ralph M. Weischedel
12692449;Ellen Riloff
12692450;Octavian Popescu
12692451;Daniele Pighin
12692452;Benjamin Van Durme
12692453;Bonnie Webber
12692454;James Henderson 0001
12692455;Marius Pasca
12692456;Ana Marasovic
12692457;Joe Zhou
12692458;Aditya Mogadala
12692459;Dietrich Klakow
12692460;Sandro Pezzelle
12692461;Alves Vieira
12692462;Marina Carvalho
12692463;Juan Andrade-Cetto
12692464;Jean-Louis Ferrier
12692465;José Dias Pereira
12692466;Jurek Z. Sasiadek
12692467;Dimitri Peaucelle
12692468;Henk Nijmeijer
12692469;Giuseppina Gini
12692470;Joachim Klaus
12692471;Wolfgang L. Zagler
12692472;Dominique Burger
12692473;András Arató
12692474;Deborah I. Fels
12692475;Dominique Archambault
12692476;Petr Penáz
12692477;Christian Bühler
12692478;Katerina Mavrou
12692479;Roberto Manduchi
12692480;Mario Covarrubias Rodriguez
12692481;Geoff Bushy
12692482;Jialie Shen
12692483;Kalervo Järvelin
12692484;Charles L. A. Clarke
12692485;Marc-Allen Cartright
12692486;Nivio Ziviani
12692487;Jun Xu 0001
12692488;Yoelle Maarek
12692489;Falk Scholer
12692490;Claudio Lucchese
12692491;Robert R. Korfhage
12692492;Christine L. Borgman
12692493;Richard M. Tong
12692494;Miguel Martinez
12692495;Sylvia Tippmann
12692496;Ahmet Aker
12692497;Jonathan Stray
12692498;Shiri Dori-Hacohen
12692499;Justin Zobel
12692500;Sam Rosenfeld
12692501;Jean Tague
12692502;Gerard Salton
12692503;Richard E. Nance
12692504;Margaret R. Fox
12692505;Jon Degenhardt
12692506;Javed A. Aslam
12692507;Anni Coden
12692508;Eric W. Brown 0001
12692509;Savitha Srinivasan
12692510;Robert N. Oddy
12692511;Stephen E. Robertson
12692512;P. W. Williams
12692513;Yinghui Xu
12692514;Emmanuel J. Yannakoudakis
12692515;Paraic Sheridan
12692516;Gordon V. Cormack
12692517;David Hawking
12692518;C. T. Yu
12692519;Qiaozhu Mei
12692520;Ralf Bierig
12692521;Georg Buscher
12692522;Jacek Gwizdka
12692523;Hui Yang 0001
12692524;Fernando Diaz 0001
12692525;Rosie Jones
12692526;Robert Korfhage
12692527;Peter Willett 0002
12692528;Roi Blanco
12692529;Jean-Luc Vidick
12692530;Mohit Kumar 0008
12692531;Yiu-Chang Lin
12692532;Huasha Zhao
12692533;Laura Dietz
12692534;Chenyan Xiong
12692535;Edgar Meij
12692536;Laura Koesten
12692537;Micheline Beaulieu
12692538;Jiyin He
12692539;Ben Carterette
12692540;William R. Hersh
12692541;Yves Chiaramella
12692542;A. Desai Narasimhalu
12692543;Fazli Can
12692544;Luigi Rossi Bernardi
12692545;Ryan Clancy
12692546;Ze Zhong Wu
12692547;Carolyn J. Crouch
12692548;Jennifer J. Kuehn
12692549;Bo-June Paul Hsu
12692550;Kuansan Wang
12692551;Abraham Bookstein
12692552;Hans-Peter Frei
12692553;Peter Schäuble
12692554;James A. Iverson
12692555;Robert T. Dattola
12692556;Hiroshi Maruyama
12692557;Seth Proctor
12692558;Nikos Komninos
12692559;Marian Florin Ursu
12692560;Guy Schofield
12692561;Radu-Daniel Vatavu
12692562;Omar Niamut
12692563;Mike Darnell
12692564;Britta Meixner
12692565;Werner Bailer
12692566;Maarten Wijnants 0001
12692567;Joscha Jäger
12692568;Rik Bauwens
12692569;Frank Bentley
12692570;Jeremy D. Foss
12692571;Ben Shirley
12692572;Basil Philipp
12692573;Benedita Malheiro
12692574;Sara Kepplinger
12692575;Alexandre Ulisses
12692576;Tom Bartindale
12692577;Katrin Tonndorf
12692578;David Marston
12692579;Jieun Kim
12692580;Vinoba Vinayagamoorthy
12692581;Lieven De Marez
12692582;Caroline Pauwels
12692583;Patrick Whitney
12692584;Janet Murray
12692585;Noor Ali-Hasan
12692586;Kun Zhou
12692587;Steffen Frey
12692588;João Comba
12692589;Jian Huang 0007
12692590;Margarita Amor
12692591;Fabio Marton
12692592;Fernando M. Cucchietti
12692593;Paul A. Navrátil
12692594;Matthew Larsen
12692595;Erik Reinhard
12692596;Luís Paulo Peixoto dos Santos
12692597;Wes Bethel
12692598;Syarifah Bahiyah Rahayu
12692599;Passent M. ElKafrawy
12692600;Philip J. Sallis
12692601;Andrei Tchernykh
12692602;Alexander G. Feoktistov
12692603;Michael Arnold
12692604;Martin Schmucker
12692605;Daniel Gildea
12692606;Sharon Goldwater
12692607;David M. W. Powers
12692608;Daniel Hershcovich
12692609;Tim O'Gorman
12692610;Richárd Farkas
12692611;György Szarvas
12692612;György Móra
12692613;Attapol Rutherford
12692614;Chuan Wang
12692615;Hongmin Wang
12692616;Christopher Bryant 0001
12692617;Siew Mei Wu
12692618;Yuanbin Wu
12692619;Christian Hadiwinoto
12692620;Rémi Zajac
12692621;Roger Levy
12692622;Suzanne Stevenson
12692623;Ted Briscoe
12692624;Raymond Hendy Susanto
12692625;Roser Morante
12692626;Wen-tau Yih
12692627;Miles Osborne
12692628;Ivan Titov
12692629;Dan Klein
12692630;Mitchell P. Marcus
12692631;Lance A. Ramshaw
12692632;Lasha Abzianidze
12692633;Bin Li 0052
12692634;Daniel Zeman
12692635;Erik F. Tjong Kim Sang
12692636;Stefan Riezler
12692637;Eric G. Berkowitz
12692638;Sofia Visa
12692639;Atsushi Inoue
12692640;John Licato
12692641;Aleshia T. Hayes
12692642;Michael Glass
12692643;Paul DePalma
12692644;Suranga Hettiarachchi
12692645;Ronald Finkbine
12692646;Jung Hee Kim
12692647;Phu H. Phung
12692648;Ju Shen
12692649;Jinny H. J. Choo
12692650;Sophie Revillard
12692651;Ayumi Kimura
12692652;Wan-Chun Alex Ma
12692653;Ken Anjyo
12692654;Marie-Paule Cani
12692655;Cuntai Guan
12692656;JiaJiaya Leo
12692657;Takuji Narumi
12692658;Borom Tunwattanapong
12692659;Nafees Bin Zafar
12692660;Tomoe Moriyama
12692661;Stephanie Choo
12692662;Zhengguo Li
